predict,target
0.0002,-0.13
0.03018,-0.36
-0.00782,-0.19
-0.03844,0.08
-0.14401999999999998,0.09
-0.0098,0.42
-0.22838,0.33
0.01272,-0.24
0.12542,0.23
0.00748,-0.32
0.09913999999999999,0.23
-0.021099999999999997,0.45
-0.07266,-0.24
-0.17181999999999997,-0.31
0.17457999999999999,-0.48
-0.10061999999999999,0.42
-0.20013999999999998,-0.24
0.05778,0.31
-0.05322,-0.03
0.04456,-0.07
-0.22896,-0.32
-0.01246,0.29
0.136,-0.17
-0.02628,-0.34
-0.20078,-0.42
-0.06862,0.3
-0.03238,-0.13
-0.0129,-0.03
-0.0227,-0.33
-0.027839999999999997,-0.33
